start,end,val,accn,fy,fp,form,filed,frame,Tag,Units,Ticker,CIK
2012-07-01,2012-12-31,1.29,0001193125-14-018634,2014,Q2,10-Q,2014-01-23,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2012-10-01,2012-12-31,0.76,0001193125-13-022207,2013,Q2,10-Q,2013-01-24,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2012-10-01,2012-12-31,0.76,0001193125-13-310206,2013,FY,10-K,2013-07-30,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2012-10-01,2012-12-31,0.76,0001193125-13-455144,2013,FY,8-K,2013-11-26,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2012-10-01,2012-12-31,0.76,0001193125-14-018634,2014,Q2,10-Q,2014-01-23,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2012-10-01,2012-12-31,0.76,0001193125-14-289961,2014,FY,10-K,2014-07-31,CY2012Q4,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2012-07-01,2013-03-31,2.02,0001193125-13-160748,2013,Q3,10-Q,2013-04-18,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2012-07-01,2013-03-31,2.02,0001193125-14-157088,2014,Q3,10-Q,2014-04-24,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2013-01-01,2013-03-31,0.72,0001193125-13-160748,2013,Q3,10-Q,2013-04-18,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2013-01-01,2013-03-31,0.72,0001193125-13-310206,2013,FY,10-K,2013-07-30,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2013-01-01,2013-03-31,0.72,0001193125-13-455144,2013,FY,8-K,2013-11-26,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2013-01-01,2013-03-31,0.72,0001193125-14-157088,2014,Q3,10-Q,2014-04-24,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2013-01-01,2013-03-31,0.72,0001193125-14-289961,2014,FY,10-K,2014-07-31,CY2013Q1,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2012-07-01,2013-06-30,2.61,0001193125-13-310206,2013,FY,10-K,2013-07-30,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2012-07-01,2013-06-30,2.61,0001193125-13-455144,2013,FY,8-K,2013-11-26,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2012-07-01,2013-06-30,2.61,0001193125-14-289961,2014,FY,10-K,2014-07-31,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2012-07-01,2013-06-30,2.61,0001193125-15-272806,2015,FY,10-K,2015-07-31,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2012-07-01,2013-06-30,2.61,0001193125-15-353706,2015,FY,8-K,2015-10-27,CY2013,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2013-04-01,2013-06-30,0.59,0001193125-13-310206,2013,FY,10-K,2013-07-30,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2013-04-01,2013-06-30,0.59,0001193125-13-455144,2013,FY,8-K,2013-11-26,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2013-04-01,2013-06-30,0.59,0001193125-14-289961,2014,FY,10-K,2014-07-31,CY2013Q2,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2013-07-01,2013-09-30,0.63,0001193125-13-409855,2014,Q1,10-Q,2013-10-24,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2013-07-01,2013-09-30,0.63,0001193125-14-289961,2014,FY,10-K,2014-07-31,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2013-07-01,2013-09-30,0.63,0001193125-14-380252,2015,Q1,10-Q,2014-10-23,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2013-07-01,2013-09-30,0.63,0001193125-15-272806,2015,FY,10-K,2015-07-31,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2013-07-01,2013-09-30,0.63,0001193125-15-353706,2015,FY,8-K,2015-10-27,CY2013Q3,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2013-07-01,2013-12-31,1.42,0001193125-14-018634,2014,Q2,10-Q,2014-01-23,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2013-07-01,2013-12-31,1.42,0001193125-15-020351,2015,Q2,10-Q,2015-01-26,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2013-10-01,2013-12-31,0.79,0001193125-14-018634,2014,Q2,10-Q,2014-01-23,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2013-10-01,2013-12-31,0.79,0001193125-14-289961,2014,FY,10-K,2014-07-31,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2013-10-01,2013-12-31,0.79,0001193125-15-020351,2015,Q2,10-Q,2015-01-26,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2013-10-01,2013-12-31,0.79,0001193125-15-272806,2015,FY,10-K,2015-07-31,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2013-10-01,2013-12-31,0.79,0001193125-15-353706,2015,FY,8-K,2015-10-27,CY2013Q4,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2013-07-01,2014-03-31,2.1,0001193125-14-157088,2014,Q3,10-Q,2014-04-24,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2013-07-01,2014-03-31,2.1,0001193125-15-144151,2015,Q3,10-Q,2015-04-23,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2014-01-01,2014-03-31,0.68,0001193125-14-157088,2014,Q3,10-Q,2014-04-24,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2014-01-01,2014-03-31,0.68,0001193125-14-289961,2014,FY,10-K,2014-07-31,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2014-01-01,2014-03-31,0.68,0001193125-15-144151,2015,Q3,10-Q,2015-04-23,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2014-01-01,2014-03-31,0.68,0001193125-15-272806,2015,FY,10-K,2015-07-31,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2014-01-01,2014-03-31,0.68,0001193125-15-353706,2015,FY,8-K,2015-10-27,CY2014Q1,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2013-07-01,2014-06-30,2.66,0001193125-14-289961,2014,FY,10-K,2014-07-31,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
2013-07-01,2014-06-30,2.66,0001193125-15-272806,2015,FY,10-K,2015-07-31,,EarningsPerShareBasic,USD/shares,MSFT,0000789019
