start,end,val,accn,fy,fp,form,filed,frame,Tag,Units,Ticker,CIK
2017-01-01,2017-03-31,14030000000,0001564590-17-007547,2017,Q3,10-Q,2017-04-27,,GrossProfit,USD,MSFT,0000789019
2017-01-01,2017-03-31,14030000000,0001564590-17-014900,2017,FY,10-K,2017-08-02,,GrossProfit,USD,MSFT,0000789019
2017-01-01,2017-03-31,15152000000,0001564590-18-009307,2018,Q3,10-Q,2018-04-26,,GrossProfit,USD,MSFT,0000789019
2017-01-01,2017-03-31,15152000000,0001564590-18-019062,2018,FY,10-K,2018-08-03,CY2017Q1,GrossProfit,USD,MSFT,0000789019
2016-07-01,2017-06-30,55689000000,0001564590-17-014900,2017,FY,10-K,2017-08-02,,GrossProfit,USD,MSFT,0000789019
2016-07-01,2017-06-30,62310000000,0001564590-18-019062,2018,FY,10-K,2018-08-03,,GrossProfit,USD,MSFT,0000789019
2016-07-01,2017-06-30,62310000000,0001564590-19-027952,2019,FY,10-K,2019-08-01,CY2017,GrossProfit,USD,MSFT,0000789019
2017-04-01,2017-06-30,14861000000,0001564590-17-014900,2017,FY,10-K,2017-08-02,,GrossProfit,USD,MSFT,0000789019
2017-04-01,2017-06-30,17149000000,0001564590-18-019062,2018,FY,10-K,2018-08-03,CY2017Q2,GrossProfit,USD,MSFT,0000789019
2017-07-01,2017-09-30,16260000000,0001564590-17-020171,2018,Q1,10-Q,2017-10-26,,GrossProfit,USD,MSFT,0000789019
2017-07-01,2017-09-30,16260000000,0001564590-18-019062,2018,FY,10-K,2018-08-03,,GrossProfit,USD,MSFT,0000789019
2017-07-01,2017-09-30,16260000000,0001564590-18-024893,2019,Q1,10-Q,2018-10-24,,GrossProfit,USD,MSFT,0000789019
2017-07-01,2017-09-30,16260000000,0001564590-19-027952,2019,FY,10-K,2019-08-01,CY2017Q3,GrossProfit,USD,MSFT,0000789019
2017-07-01,2017-12-31,34114000000,0001564590-18-001129,2018,Q2,10-Q,2018-01-31,,GrossProfit,USD,MSFT,0000789019
2017-07-01,2017-12-31,34114000000,0001564590-19-001392,2019,Q2,10-Q,2019-01-30,,GrossProfit,USD,MSFT,0000789019
2017-10-01,2017-12-31,17854000000,0001564590-18-001129,2018,Q2,10-Q,2018-01-31,,GrossProfit,USD,MSFT,0000789019
2017-10-01,2017-12-31,17854000000,0001564590-18-019062,2018,FY,10-K,2018-08-03,,GrossProfit,USD,MSFT,0000789019
2017-10-01,2017-12-31,17854000000,0001564590-19-001392,2019,Q2,10-Q,2019-01-30,,GrossProfit,USD,MSFT,0000789019
2017-10-01,2017-12-31,17854000000,0001564590-19-027952,2019,FY,10-K,2019-08-01,CY2017Q4,GrossProfit,USD,MSFT,0000789019
2017-07-01,2018-03-31,51664000000,0001564590-18-009307,2018,Q3,10-Q,2018-04-26,,GrossProfit,USD,MSFT,0000789019
2017-07-01,2018-03-31,51664000000,0001564590-19-012709,2019,Q3,10-Q,2019-04-24,,GrossProfit,USD,MSFT,0000789019
2018-01-01,2018-03-31,17550000000,0001564590-18-009307,2018,Q3,10-Q,2018-04-26,,GrossProfit,USD,MSFT,0000789019
2018-01-01,2018-03-31,17550000000,0001564590-18-019062,2018,FY,10-K,2018-08-03,,GrossProfit,USD,MSFT,0000789019
2018-01-01,2018-03-31,17550000000,0001564590-19-012709,2019,Q3,10-Q,2019-04-24,,GrossProfit,USD,MSFT,0000789019
2018-01-01,2018-03-31,17550000000,0001564590-19-027952,2019,FY,10-K,2019-08-01,CY2018Q1,GrossProfit,USD,MSFT,0000789019
2017-07-01,2018-06-30,72007000000,0001564590-18-019062,2018,FY,10-K,2018-08-03,,GrossProfit,USD,MSFT,0000789019
2017-07-01,2018-06-30,72007000000,0001564590-19-027952,2019,FY,10-K,2019-08-01,,GrossProfit,USD,MSFT,0000789019
2017-07-01,2018-06-30,72007000000,0001564590-20-034944,2020,FY,10-K,2020-07-31,CY2018,GrossProfit,USD,MSFT,0000789019
2018-04-01,2018-06-30,20343000000,0001564590-18-019062,2018,FY,10-K,2018-08-03,,GrossProfit,USD,MSFT,0000789019
2018-04-01,2018-06-30,20343000000,0001564590-19-027952,2019,FY,10-K,2019-08-01,CY2018Q2,GrossProfit,USD,MSFT,0000789019
2018-07-01,2018-09-30,19179000000,0001564590-18-024893,2019,Q1,10-Q,2018-10-24,,GrossProfit,USD,MSFT,0000789019
2018-07-01,2018-09-30,19179000000,0001564590-19-027952,2019,FY,10-K,2019-08-01,,GrossProfit,USD,MSFT,0000789019
2018-07-01,2018-09-30,19179000000,0001564590-19-037549,2020,Q1,10-Q,2019-10-23,,GrossProfit,USD,MSFT,0000789019
2018-07-01,2018-09-30,19179000000,0001564590-20-034944,2020,FY,10-K,2020-07-31,CY2018Q3,GrossProfit,USD,MSFT,0000789019
2018-07-01,2018-12-31,39227000000,0001564590-19-001392,2019,Q2,10-Q,2019-01-30,,GrossProfit,USD,MSFT,0000789019
2018-07-01,2018-12-31,39227000000,0001564590-20-002450,2020,Q2,10-Q,2020-01-29,,GrossProfit,USD,MSFT,0000789019
2018-10-01,2018-12-31,20048000000,0001564590-19-001392,2019,Q2,10-Q,2019-01-30,,GrossProfit,USD,MSFT,0000789019
2018-10-01,2018-12-31,20048000000,0001564590-19-027952,2019,FY,10-K,2019-08-01,,GrossProfit,USD,MSFT,0000789019
2018-10-01,2018-12-31,20048000000,0001564590-20-002450,2020,Q2,10-Q,2020-01-29,,GrossProfit,USD,MSFT,0000789019
2018-10-01,2018-12-31,20048000000,0001564590-20-034944,2020,FY,10-K,2020-07-31,CY2018Q4,GrossProfit,USD,MSFT,0000789019
2018-07-01,2019-03-31,59628000000,0001564590-19-012709,2019,Q3,10-Q,2019-04-24,,GrossProfit,USD,MSFT,0000789019
