start,end,val,accn,fy,fp,form,filed,frame,Tag,Units,Ticker,CIK
2016-01-01,2016-03-31,0.36,0001193125-16-662209,2016,FY,10-K,2016-07-28,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2016-01-01,2016-03-31,0.36,0001564590-17-007547,2017,Q3,10-Q,2017-04-27,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2016-01-01,2016-03-31,0.36,0001564590-17-014900,2017,FY,10-K,2017-08-02,CY2016Q1,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2015-07-01,2016-06-30,1.44,0001193125-16-662209,2016,FY,10-K,2016-07-28,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2015-07-01,2016-06-30,1.44,0001564590-17-014900,2017,FY,10-K,2017-08-02,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2015-07-01,2016-06-30,1.44,0001564590-18-019062,2018,FY,10-K,2018-08-03,CY2016,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2016-04-01,2016-06-30,0.36,0001193125-16-662209,2016,FY,10-K,2016-07-28,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2016-04-01,2016-06-30,0.36,0001564590-17-014900,2017,FY,10-K,2017-08-02,CY2016Q2,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2016-07-01,2016-09-30,0.39,0001193125-16-742796,2017,Q1,10-Q,2016-10-20,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2016-07-01,2016-09-30,0.39,0001564590-17-000654,2017,Q2,10-Q,2017-01-26,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2016-07-01,2016-09-30,0.39,0001564590-17-007547,2017,Q3,10-Q,2017-04-27,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2016-07-01,2016-09-30,0.39,0001564590-17-014900,2017,FY,10-K,2017-08-02,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2016-07-01,2016-09-30,0.39,0001564590-17-020171,2018,Q1,10-Q,2017-10-26,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2016-07-01,2016-09-30,0.39,0001564590-18-001129,2018,Q2,10-Q,2018-01-31,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2016-07-01,2016-09-30,0.39,0001564590-18-009307,2018,Q3,10-Q,2018-04-26,CY2016Q3,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2016-07-02,2016-09-30,0.39,0001564590-18-019062,2018,FY,10-K,2018-08-03,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2016-07-01,2016-12-31,0.78,0001564590-17-000654,2017,Q2,10-Q,2017-01-26,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2016-07-01,2016-12-31,0.78,0001564590-18-001129,2018,Q2,10-Q,2018-01-31,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2016-10-01,2016-12-31,0.39,0001564590-17-000654,2017,Q2,10-Q,2017-01-26,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2016-10-01,2016-12-31,0.39,0001564590-17-007547,2017,Q3,10-Q,2017-04-27,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
2016-10-01,2016-12-31,0.39,0001564590-17-014900,2017,FY,10-K,2017-08-02,,CommonStockDividendsPerShareDeclared,USD/shares,MSFT,0000789019
