start,end,val,accn,fy,fp,form,filed,frame,Tag,Units,Ticker,CIK
2015-10-01,2015-12-31,7964000000,0001193125-16-441821,2016,Q2,10-Q,2016-01-28,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2015-10-01,2015-12-31,7964000000,0001564590-17-000654,2017,Q2,10-Q,2017-01-26,CY2015Q4,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2015-07-01,2016-03-31,7952000000,0001193125-16-550254,2016,Q3,10-Q,2016-04-21,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2015-07-01,2016-03-31,7952000000,0001564590-17-007547,2017,Q3,10-Q,2017-04-27,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2016-01-01,2016-03-31,7895000000,0001193125-16-550254,2016,Q3,10-Q,2016-04-21,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2016-01-01,2016-03-31,7895000000,0001564590-17-007547,2017,Q3,10-Q,2017-04-27,CY2016Q1,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2015-07-01,2016-06-30,7925000000,0001193125-16-662209,2016,FY,10-K,2016-07-28,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2015-07-01,2016-06-30,7925000000,0001564590-17-014900,2017,FY,10-K,2017-08-02,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2015-07-01,2016-06-30,7925000000,0001564590-18-019062,2018,FY,10-K,2018-08-03,CY2016,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2016-07-01,2016-09-30,7789000000,0001193125-16-742796,2017,Q1,10-Q,2016-10-20,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2016-07-01,2016-09-30,7789000000,0001564590-17-020171,2018,Q1,10-Q,2017-10-26,CY2016Q3,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2016-07-01,2016-12-31,7772000000,0001564590-17-000654,2017,Q2,10-Q,2017-01-26,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2016-07-01,2016-12-31,7772000000,0001564590-18-001129,2018,Q2,10-Q,2018-01-31,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2016-10-01,2016-12-31,7755000000,0001564590-17-000654,2017,Q2,10-Q,2017-01-26,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2016-10-01,2016-12-31,7755000000,0001564590-18-001129,2018,Q2,10-Q,2018-01-31,CY2016Q4,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2016-07-01,2017-03-31,7756000000,0001564590-17-007547,2017,Q3,10-Q,2017-04-27,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2016-07-01,2017-03-31,7756000000,0001564590-18-009307,2018,Q3,10-Q,2018-04-26,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2017-01-01,2017-03-31,7725000000,0001564590-17-007547,2017,Q3,10-Q,2017-04-27,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2017-01-01,2017-03-31,7725000000,0001564590-18-009307,2018,Q3,10-Q,2018-04-26,CY2017Q1,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2016-07-01,2017-06-30,7746000000,0001564590-17-014900,2017,FY,10-K,2017-08-02,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2016-07-01,2017-06-30,7746000000,0001564590-18-019062,2018,FY,10-K,2018-08-03,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2016-07-01,2017-06-30,7746000000,0001564590-19-027952,2019,FY,10-K,2019-08-01,CY2017,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2017-07-01,2017-09-30,7708000000,0001564590-17-020171,2018,Q1,10-Q,2017-10-26,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2017-07-01,2017-09-30,7708000000,0001564590-18-024893,2019,Q1,10-Q,2018-10-24,CY2017Q3,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2017-07-01,2017-12-31,7709000000,0001564590-18-001129,2018,Q2,10-Q,2018-01-31,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
2017-07-01,2017-12-31,7709000000,0001564590-19-001392,2019,Q2,10-Q,2019-01-30,,WeightedAverageNumberOfSharesOutstandingBasic,shares,MSFT,0000789019
